accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,precision_benign,recall_benign,f1_benign,macro_f1,FAR,MCC,TP,FP,FN,TN,roc_auc,pr_auc,fold,train_time_s,inference_us_per_flow,throughput_flows_s
0.9205202312138728,0.9200394132870606,0.925609165725351,0.9075949367088607,0.9165135415834466,0.9159833117537045,0.9324838898652607,0.9241599535525075,0.920336747567977,0.06751611013473931,0.8408353114220481,5736,461,584,6367,0.9827182306845231,0.9821423308719281,0,7.0012046770000325,15.826051718898096,63186.95387592389
0.9218132035290538,0.9213313756460739,0.9270497094899935,0.9088607594936708,0.9178651326302333,0.9171461449942463,0.9338019917984769,0.925399129172714,0.9216321309014737,0.06619800820152313,0.8434289545475157,5744,452,576,6376,0.9833675372442585,0.9830974028139439,1,3.7585203840001213,7.485248250686975,133596.10349706476
0.9169392256788621,0.9164747475122049,0.9213410702772404,0.9044303797468355,0.9128074097732354,0.9130059052282875,0.9285191152775744,0.9206971677559913,0.9167522887646133,0.07148088472242567,0.8336479424328193,5716,488,604,6339,0.9807861284215874,0.9801549502528447,2,3.7601462909999555,7.489100631316336,133527.38188860912
0.9166349737582719,0.9162934240070606,0.9181876400896574,0.9074367088607594,0.912780518860417,0.9152296768584263,0.9251501391533616,0.9201631701631702,0.9164718445117936,0.07484986084663835,0.83300197898816,5735,511,585,6316,0.981374215929676,0.9810244983413619,3,7.279259832999969,7.764721609484101,128787.61793321285
0.9206663117060927,0.9201456938477712,0.9267345948568656,0.9066455696202531,0.9165800207950092,0.9152785755313039,0.9336458180752893,0.9243709665724023,0.9204754936837057,0.06635418192471071,0.8411518384949284,5730,453,590,6374,0.9821687737446068,0.9814430050486578,4,3.7685333360000186,8.028544991259539,124555.57029183659
0.922878004259203,0.9222918196109837,0.9306818181818182,0.9071202531645569,0.91875,0.9159988551803091,0.9374633860574106,0.9266068326577881,0.922678416328894,0.06253661394258934,0.8456315062526298,5733,427,587,6401,0.9835192186121183,0.9829936220263783,5,3.800804807000077,7.8350519470709195,127631.57242037727
0.9189230301186492,0.9185133997760524,0.9222115075538412,0.9079113924050632,0.91500558124701,0.9159688131677736,0.9291154071470415,0.9224952741020794,0.9187504276745447,0.07088459285295841,0.8376033615627207,5738,484,582,6344,0.981295524107732,0.9806783299997999,6,7.257248229999959,7.838026543966934,127583.1351668128
0.9185365482619609,0.9180245089768289,0.9241958946177469,0.904746835443038,0.9143679539457904,0.9135057471264367,0.9313021825106196,0.9223181257706535,0.918343039858222,0.0686978174893804,0.8368749219079226,5718,469,602,6358,0.9822824558297009,0.9816219938641437,7,3.7960348120000162,9.433574655828286,106004.35534605924
0.9211226895869781,0.9206732552059673,0.9255679072015467,0.9090189873417721,0.9172188073760676,0.9171469740634006,0.9323275230701626,0.9246749473378368,0.9209468773569522,0.06767247692983741,0.8420304178736486,5745,462,575,6365,0.9831923296924164,0.9828472069079461,8,3.7598096350000105,7.875509926210276,126975.90497244205
0.9164067848178291,0.9159855784830522,0.9197620196173019,0.9050632911392406,0.9123534572134939,0.9133949191685913,0.9269078658268639,0.9201017811704835,0.9162276191919887,0.07309213417313608,0.8325638367693118,5720,499,600,6328,0.9811273832678511,0.9808063917879094,9,7.342110530999889,8.472318856010887,118031.44062390033
0.9189990873136599,0.918474792922664,0.9249555232087984,0.9049050632911393,0.9148204430936575,0.9137114142139268,0.9320445225541887,0.9227869209019067,0.9188036819977821,0.06795547744581136,0.8378078216023763,5719,464,601,6364,0.9823395776326815,0.9821364851038262,10,3.807177919000196,7.797553468203918,128245.35337624804
0.9183145725585641,0.9177921978005681,0.9241591203104786,0.9042721518987342,0.9141074856046065,0.9131246410109133,0.9313122437024018,0.9221287703016241,0.9181181279531153,0.06868775629759813,0.836433646890404,5715,469,605,6359,0.9816086775970873,0.981252870409665,11,5.18089934600016,15.21019113171909,65745.39342340124
0.9214269415075683,0.9209544590262417,0.9264397483465076,0.9087025316455696,0.9174854221583194,0.9169545192861255,0.9332063864069138,0.9250090744101633,0.9212472482842413,0.06679361359308628,0.8426512655626032,5743,456,577,6371,0.981692363530509,0.981190163298192,12,5.394104758999902,7.676582033927957,130266.30804964114
0.9198296189244695,0.9196455853804606,0.9180692283264529,0.914873417721519,0.9164685370106197,0.9214483866257848,0.9244177530394023,0.9229306814858146,0.9196996092482171,0.07558224696059762,0.8394043852206634,5782,516,538,6311,0.9822243980064265,0.981490002178246,13,3.830237807000003,7.594613600067825,131672.26835491267
0.9215030044877158,0.9209513185731264,0.9283862605314323,0.9066455696202531,0.9173871277617676,0.9154121863799283,0.9352570675259997,0.9252282277930735,0.9213076777774205,0.06474293247400029,0.84285000900195,5730,442,590,6385,0.9823820348467458,0.981900892301334,14,5.7561110169999665,15.992317486878546,62530.024233228534
